customer_id,signup_date,region,currency_preference,segment,acquisition_channel,age_band,country,country_latitude,country_longitude
CUST0000268,3/15/2024 2:53,EU,EUR,SMB,Email,45-54,Spain,40.4637,-3.7492
CUST0000269,2/17/2024 20:41,,USD,Consumer,Email,25-34,Canada,56.1304,-106.3468
CUST0000270,2/2/2025 21:38,EU,EUR,SOHO,Email,35-44,Germany,51.1657,10.4515
CUST0000271,8/24/2025 3:34,EU,GBP,SOHO,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0000272,1/20/2025 1:04,EU,EUR,SMB,Organic,45-54,Spain,40.4637,-3.7492
CUST0000273,9/1/2024 9:00,,USD,SOHO,Paid Search,45-54,United States,39.8283,-98.5795
CUST0000274,8/14/2024 1:43,EU,EUR,SOHO,Social,45-54,Spain,40.4637,-3.7492
CUST0000275,4/30/2024 14:59,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0000276,5/3/2024 20:23,EU,GBP,Consumer,Affiliate,35-44,United Kingdom,55.3781,-3.436
CUST0000277,5/30/2024 6:53,EU,EUR,Consumer,Organic,35-44,Spain,40.4637,-3.7492
CUST0000278,6/19/2024 21:22,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0000279,12/11/2024 8:07,,USD,SMB,Paid Search,25-34,United States,39.8283,-98.5795
CUST0000280,8/6/2025 8:49,EU,EUR,Consumer,Retail Media,55+,France,46.2276,2.2137
CUST0000281,4/15/2024 16:49,EU,EUR,SMB,Paid Search,25-34,Netherlands,52.1326,5.2913
CUST0000282,4/21/2025 11:28,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000283,7/8/2024 15:36,APAC,USD,Consumer,Retail Media,25-34,Philippines,12.8797,121.774
CUST0000284,2/11/2024 19:30,,USD,SMB,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000285,7/22/2024 17:43,LATAM,USD,Consumer,Social,35-44,Brazil,-14.235,-51.9253
CUST0000286,10/22/2024 14:35,LATAM,USD,Consumer,Paid Search,35-44,Brazil,-14.235,-51.9253
CUST0000287,5/20/2024 2:44,EU,GBP,Consumer,Affiliate,55+,United Kingdom,55.3781,-3.436
CUST0000288,5/21/2025 22:39,EU,GBP,SOHO,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0000289,4/26/2024 6:57,EU,GBP,Consumer,Social,35-44,United Kingdom,55.3781,-3.436
CUST0000290,2/15/2025 19:40,APAC,AUD,Consumer,Paid Search,45-54,Australia,-25.2744,133.7751
CUST0000291,1/29/2025 18:43,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0000292,5/2/2025 3:52,,USD,SOHO,Social,35-44,United States,39.8283,-98.5795
CUST0000293,7/4/2024 14:53,,USD,SOHO,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000294,6/2/2024 2:29,EU,EUR,Consumer,Affiliate,25-34,France,46.2276,2.2137
CUST0000295,8/22/2024 17:48,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000296,2/17/2025 21:04,APAC,AUD,SMB,Paid Search,45-54,Australia,-25.2744,133.7751
CUST0000297,2/20/2024 6:02,LATAM,USD,Consumer,Email,25-34,Brazil,-14.235,-51.9253
CUST0000298,6/22/2025 7:42,EU,EUR,Consumer,Email,25-34,France,46.2276,2.2137
CUST0000299,1/6/2025 16:44,EU,GBP,Consumer,Retail Media,35-44,United Kingdom,55.3781,-3.436
CUST0000300,8/13/2025 11:50,EU,EUR,SMB,Email,18-24,France,46.2276,2.2137
CUST0000301,11/23/2024 15:04,EU,EUR,Consumer,Organic,35-44,Spain,40.4637,-3.7492
CUST0000302,7/21/2025 14:44,APAC,USD,Consumer,Social,35-44,Philippines,12.8797,121.774
CUST0000303,5/1/2025 19:33,EU,EUR,SOHO,Paid Search,25-34,Netherlands,52.1326,5.2913
CUST0000304,1/14/2025 14:30,LATAM,USD,Consumer,Organic,45-54,Brazil,-14.235,-51.9253
CUST0000305,2/6/2025 17:25,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0000306,3/1/2024 0:08,EU,EUR,Consumer,Paid Search,35-44,Spain,40.4637,-3.7492
CUST0000307,6/26/2025 1:55,,USD,SOHO,Email,25-34,Canada,56.1304,-106.3468
CUST0000308,9/28/2024 9:31,,USD,Enterprise,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000309,12/24/2024 4:42,LATAM,USD,Consumer,Affiliate,45-54,Brazil,-14.235,-51.9253
CUST0000310,5/24/2024 17:07,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000311,11/18/2024 9:12,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0000312,8/23/2025 19:40,,USD,SMB,Paid Search,25-34,United States,39.8283,-98.5795
CUST0000313,3/10/2024 22:11,EU,EUR,SOHO,Email,25-34,France,46.2276,2.2137
CUST0000314,12/22/2024 20:13,,USD,Consumer,Organic,25-34,Canada,56.1304,-106.3468
CUST0000315,10/26/2024 0:07,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0000316,9/24/2024 9:03,EU,EUR,SOHO,Paid Search,55+,France,46.2276,2.2137
CUST0000317,7/22/2024 8:19,EU,EUR,Consumer,Paid Search,45-54,Germany,51.1657,10.4515
CUST0000318,1/29/2025 3:53,EU,EUR,Consumer,Email,25-34,Spain,40.4637,-3.7492
CUST0000319,5/7/2024 8:08,,USD,Consumer,Social,45-54,United States,39.8283,-98.5795
CUST0000320,4/2/2025 4:30,EU,EUR,Consumer,Organic,18-24,France,46.2276,2.2137
CUST0000321,1/18/2025 20:09,APAC,USD,Consumer,Email,35-44,Philippines,12.8797,121.774
CUST0000322,5/10/2024 21:49,EU,EUR,SOHO,Retail Media,25-34,Spain,40.4637,-3.7492
CUST0000323,12/26/2024 11:41,EU,EUR,Consumer,Retail Media,18-24,France,46.2276,2.2137
CUST0000324,9/1/2024 6:26,,USD,Consumer,Email,45-54,Canada,56.1304,-106.3468
CUST0000325,9/8/2024 14:42,EU,EUR,Consumer,Email,25-34,Spain,40.4637,-3.7492
CUST0000326,5/12/2024 18:36,EU,EUR,Consumer,Organic,45-54,Netherlands,52.1326,5.2913
CUST0000327,8/14/2024 13:58,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0000328,2/25/2025 23:36,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0000329,4/2/2024 9:37,,USD,SOHO,Retail Media,45-54,United States,39.8283,-98.5795
CUST0000330,3/2/2024 13:53,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000331,8/6/2024 11:40,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0000332,6/27/2025 1:00,,USD,Consumer,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000333,7/17/2025 12:40,APAC,AUD,Consumer,Organic,18-24,Australia,-25.2744,133.7751
CUST0000334,5/16/2025 4:51,EU,EUR,SMB,Paid Search,55+,Germany,51.1657,10.4515
CUST0000335,10/1/2024 8:47,,USD,Consumer,Affiliate,35-44,United States,39.8283,-98.5795
CUST0000336,7/20/2024 8:08,EU,EUR,SMB,Email,18-24,Netherlands,52.1326,5.2913
CUST0000337,3/26/2025 2:06,EU,GBP,Consumer,Email,45-54,United Kingdom,55.3781,-3.436
CUST0000338,5/1/2024 19:23,,USD,SMB,Organic,25-34,United States,39.8283,-98.5795
CUST0000339,5/22/2024 20:54,EU,EUR,Consumer,Email,25-34,Spain,40.4637,-3.7492
CUST0000340,4/18/2025 4:16,,USD,SOHO,Organic,25-34,United States,39.8283,-98.5795
CUST0000341,12/11/2024 8:56,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0000342,8/25/2025 7:26,,USD,Consumer,Email,18-24,Canada,56.1304,-106.3468
CUST0000343,12/18/2024 15:12,EU,EUR,SMB,Social,35-44,Germany,51.1657,10.4515
CUST0000344,3/23/2025 18:50,EU,EUR,SOHO,Organic,45-54,Spain,40.4637,-3.7492
CUST0000345,5/1/2025 22:30,EU,GBP,Consumer,Affiliate,25-34,United Kingdom,55.3781,-3.436
CUST0000346,9/29/2024 2:01,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0000347,4/18/2024 20:40,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000348,3/8/2024 17:59,,USD,SOHO,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000349,7/10/2025 1:10,APAC,USD,Consumer,Retail Media,55+,Philippines,12.8797,121.774
CUST0000350,10/15/2024 17:55,EU,EUR,Consumer,Social,25-34,France,46.2276,2.2137
CUST0000351,7/15/2025 5:46,EU,GBP,SOHO,Email,18-24,United Kingdom,55.3781,-3.436
CUST0000352,3/14/2025 3:36,EU,GBP,SMB,Affiliate,25-34,United Kingdom,55.3781,-3.436
CUST0000353,2/18/2025 14:57,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0000354,7/17/2025 8:20,,USD,SOHO,Organic,35-44,United States,39.8283,-98.5795
CUST0000355,1/23/2024 22:58,EU,EUR,SOHO,Organic,18-24,Germany,51.1657,10.4515
CUST0000356,4/22/2025 22:42,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0000357,8/6/2025 21:20,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0000358,7/30/2024 19:01,,USD,SOHO,Social,25-34,United States,39.8283,-98.5795
CUST0000359,5/19/2025 4:53,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000360,5/2/2024 22:04,EU,EUR,SMB,Paid Search,18-24,France,46.2276,2.2137
CUST0000361,4/27/2024 16:07,EU,EUR,Consumer,Organic,55+,Netherlands,52.1326,5.2913
CUST0000362,3/11/2024 15:58,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0000363,11/1/2024 3:40,,USD,SMB,Organic,55+,United States,39.8283,-98.5795
CUST0000364,11/10/2024 14:05,EU,EUR,SOHO,Organic,25-34,Germany,51.1657,10.4515
CUST0000365,5/11/2024 2:10,,USD,Consumer,Email,45-54,Canada,56.1304,-106.3468
CUST0000366,8/10/2024 14:53,APAC,AUD,SOHO,Affiliate,25-34,Australia,-25.2744,133.7751
CUST0000367,2/8/2025 18:36,EU,EUR,SOHO,Paid Search,35-44,France,46.2276,2.2137
CUST0000368,8/26/2024 5:45,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0000369,1/19/2025 21:44,APAC,AUD,Consumer,Email,35-44,Australia,-25.2744,133.7751
CUST0000370,7/22/2025 10:48,EU,EUR,SOHO,Organic,35-44,Netherlands,52.1326,5.2913
CUST0000371,7/3/2024 0:47,EU,EUR,SMB,Retail Media,35-44,Spain,40.4637,-3.7492
CUST0000372,4/17/2025 10:57,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0000373,3/8/2025 0:43,,USD,SMB,Paid Search,18-24,United States,39.8283,-98.5795
CUST0000374,5/25/2024 14:27,,USD,SMB,Organic,25-34,United States,39.8283,-98.5795
CUST0000375,8/28/2024 23:03,EU,EUR,Consumer,Organic,35-44,Germany,51.1657,10.4515
CUST0000376,9/17/2024 6:24,LATAM,USD,SOHO,Paid Search,18-24,Brazil,-14.235,-51.9253
CUST0000377,5/20/2025 19:51,EU,EUR,Consumer,Social,25-34,France,46.2276,2.2137
CUST0000378,5/27/2024 1:43,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0000379,2/29/2024 9:06,,USD,SOHO,Organic,25-34,Canada,56.1304,-106.3468
CUST0000380,2/9/2024 22:42,EU,GBP,SMB,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0000381,3/4/2025 5:21,,USD,SOHO,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000382,2/26/2025 5:45,EU,EUR,Consumer,Organic,55+,France,46.2276,2.2137
CUST0000383,6/20/2025 1:26,EU,EUR,Consumer,Affiliate,25-34,France,46.2276,2.2137
CUST0000384,11/16/2024 7:28,,USD,Consumer,Organic,55+,Canada,56.1304,-106.3468
CUST0000385,5/10/2024 12:06,,USD,Consumer,Retail Media,35-44,United States,39.8283,-98.5795
CUST0000386,11/9/2024 15:06,,USD,Consumer,Paid Search,55+,United States,39.8283,-98.5795
CUST0000387,10/19/2024 18:59,EU,GBP,Consumer,Affiliate,45-54,United Kingdom,55.3781,-3.436
CUST0000388,5/1/2025 18:52,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0000389,6/5/2025 16:59,APAC,AUD,SOHO,Organic,25-34,Australia,-25.2744,133.7751
CUST0000390,7/29/2025 17:22,EU,GBP,Consumer,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0000391,4/5/2025 6:57,EU,EUR,Consumer,Organic,25-34,Germany,51.1657,10.4515
CUST0000392,3/14/2025 13:05,APAC,USD,Consumer,Organic,55+,Philippines,12.8797,121.774
CUST0000393,5/16/2025 23:03,APAC,AUD,Consumer,Retail Media,55+,Australia,-25.2744,133.7751
CUST0000394,6/18/2024 13:31,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0000395,1/2/2025 4:38,EU,GBP,Consumer,Social,45-54,United Kingdom,55.3781,-3.436
CUST0000396,5/21/2024 16:00,,USD,SMB,Social,55+,Canada,56.1304,-106.3468
CUST0000397,8/7/2024 19:39,,USD,Consumer,Organic,35-44,Canada,56.1304,-106.3468
CUST0000398,2/14/2024 23:33,,USD,SOHO,Social,35-44,United States,39.8283,-98.5795
CUST0000399,5/8/2025 10:29,LATAM,USD,Enterprise,Retail Media,25-34,Brazil,-14.235,-51.9253
CUST0000400,7/21/2024 3:28,EU,EUR,SOHO,Organic,25-34,France,46.2276,2.2137
CUST0000401,1/24/2024 0:32,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0000402,2/28/2025 0:26,,USD,SMB,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000403,2/8/2025 17:34,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000404,1/10/2025 20:49,EU,EUR,Consumer,Paid Search,25-34,Spain,40.4637,-3.7492
CUST0000405,1/28/2025 12:18,,USD,SMB,Social,45-54,United States,39.8283,-98.5795
CUST0000406,6/19/2024 7:58,,USD,SOHO,Social,25-34,United States,39.8283,-98.5795
CUST0000407,10/15/2024 0:10,EU,EUR,Consumer,Paid Search,25-34,Netherlands,52.1326,5.2913
CUST0000408,10/6/2024 23:30,EU,EUR,Consumer,Organic,45-54,Germany,51.1657,10.4515
CUST0000409,10/9/2024 7:08,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0000410,7/25/2024 23:25,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0000411,5/14/2024 10:46,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0000412,4/27/2024 23:10,,USD,SMB,Email,25-34,United States,39.8283,-98.5795
CUST0000413,5/14/2025 15:01,APAC,AUD,SMB,Social,55+,Australia,-25.2744,133.7751
CUST0000414,11/13/2024 19:52,,USD,SMB,Social,35-44,United States,39.8283,-98.5795
CUST0000415,9/1/2024 13:32,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000416,4/18/2025 0:43,,USD,SOHO,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0000417,7/31/2025 16:47,APAC,AUD,SMB,Social,45-54,Australia,-25.2744,133.7751
CUST0000418,10/14/2024 14:57,EU,EUR,SMB,Paid Search,35-44,France,46.2276,2.2137
CUST0000419,1/6/2024 18:34,EU,GBP,Consumer,Email,45-54,United Kingdom,55.3781,-3.436
CUST0000420,10/22/2024 12:37,EU,EUR,Consumer,Paid Search,25-34,Germany,51.1657,10.4515
CUST0000421,11/4/2024 13:10,EU,GBP,Consumer,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0000422,1/17/2025 15:15,EU,GBP,Consumer,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0000423,4/16/2024 7:34,EU,EUR,SOHO,Paid Search,35-44,France,46.2276,2.2137
CUST0000424,12/13/2024 12:03,APAC,USD,SMB,Social,25-34,Philippines,12.8797,121.774
CUST0000425,6/21/2024 10:53,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0000426,7/17/2025 20:00,,USD,Consumer,Social,35-44,Canada,56.1304,-106.3468
CUST0000427,9/14/2024 17:46,,USD,Consumer,Social,45-54,United States,39.8283,-98.5795
CUST0000428,3/16/2024 9:00,,USD,Consumer,Organic,25-34,Canada,56.1304,-106.3468
CUST0000429,5/23/2024 21:09,APAC,AUD,Consumer,Email,25-34,Australia,-25.2744,133.7751
CUST0000430,3/11/2024 14:20,EU,EUR,SOHO,Organic,25-34,Spain,40.4637,-3.7492
CUST0000431,12/2/2024 17:38,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0000432,4/9/2025 5:46,EU,GBP,SOHO,Affiliate,35-44,United Kingdom,55.3781,-3.436
CUST0000433,2/23/2025 14:24,EU,GBP,Consumer,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0000434,11/2/2024 3:45,,USD,Consumer,Organic,35-44,Canada,56.1304,-106.3468
CUST0000435,7/12/2024 13:09,EU,GBP,Consumer,Email,45-54,United Kingdom,55.3781,-3.436
CUST0000436,7/31/2025 11:48,EU,GBP,SMB,Social,25-34,United Kingdom,55.3781,-3.436
CUST0000437,5/5/2025 15:33,EU,EUR,Consumer,Paid Search,25-34,France,46.2276,2.2137
CUST0000438,8/19/2025 2:44,EU,EUR,SOHO,Affiliate,45-54,Germany,51.1657,10.4515
CUST0000439,1/29/2024 23:29,EU,GBP,Consumer,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0000440,2/6/2024 18:43,,USD,SMB,Social,35-44,United States,39.8283,-98.5795
CUST0000441,1/12/2024 12:42,LATAM,USD,SOHO,Paid Search,35-44,Brazil,-14.235,-51.9253
CUST0000442,2/18/2024 10:10,,USD,Consumer,Email,35-44,Canada,56.1304,-106.3468
CUST0000443,1/8/2024 17:05,LATAM,USD,SOHO,Paid Search,25-34,Brazil,-14.235,-51.9253
CUST0000444,1/8/2024 12:19,,USD,Consumer,Affiliate,35-44,United States,39.8283,-98.5795
CUST0000445,8/21/2024 6:06,EU,EUR,SMB,Social,55+,Netherlands,52.1326,5.2913
CUST0000446,1/2/2024 9:00,EU,EUR,Consumer,Email,35-44,Spain,40.4637,-3.7492
CUST0000447,7/20/2025 10:19,APAC,AUD,Consumer,Email,18-24,Australia,-25.2744,133.7751
CUST0000448,9/20/2024 0:42,APAC,AUD,SOHO,Affiliate,45-54,Australia,-25.2744,133.7751
CUST0000449,6/21/2025 7:02,EU,EUR,SMB,Social,25-34,Germany,51.1657,10.4515
CUST0000450,2/21/2024 4:23,EU,EUR,Consumer,Affiliate,25-34,Spain,40.4637,-3.7492
CUST0000451,1/13/2024 11:53,EU,GBP,SOHO,Social,45-54,United Kingdom,55.3781,-3.436
CUST0000452,10/30/2024 3:25,,USD,Consumer,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000453,1/12/2025 0:56,EU,EUR,Consumer,Affiliate,55+,Germany,51.1657,10.4515
CUST0000454,5/17/2025 2:26,APAC,USD,SOHO,Organic,25-34,Philippines,12.8797,121.774
CUST0000455,11/13/2024 16:10,EU,EUR,Consumer,Affiliate,45-54,Netherlands,52.1326,5.2913
CUST0000456,2/10/2024 13:05,LATAM,USD,Consumer,Paid Search,35-44,Brazil,-14.235,-51.9253
CUST0000457,10/16/2024 22:21,APAC,AUD,SMB,Social,25-34,Australia,-25.2744,133.7751
CUST0000458,4/12/2024 10:17,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0000459,11/24/2024 23:53,,USD,SOHO,Retail Media,55+,United States,39.8283,-98.5795
CUST0000460,8/5/2024 3:53,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0000461,10/21/2024 4:21,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0000462,8/25/2025 19:52,EU,EUR,Consumer,Social,55+,France,46.2276,2.2137
CUST0000463,7/24/2024 19:24,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000464,12/25/2024 0:43,EU,EUR,SOHO,Organic,18-24,France,46.2276,2.2137
CUST0000465,8/26/2024 22:38,APAC,USD,Consumer,Social,18-24,Philippines,12.8797,121.774
CUST0000466,12/8/2024 0:12,EU,EUR,Consumer,Affiliate,35-44,France,46.2276,2.2137
CUST0000467,1/6/2024 4:49,EU,EUR,SMB,Paid Search,45-54,Netherlands,52.1326,5.2913
CUST0000468,9/10/2024 17:11,APAC,AUD,Consumer,Social,35-44,Australia,-25.2744,133.7751
CUST0000469,4/11/2025 12:53,,USD,SMB,Paid Search,55+,United States,39.8283,-98.5795
CUST0000470,8/20/2025 3:07,EU,EUR,Consumer,Social,35-44,Germany,51.1657,10.4515
CUST0000471,12/30/2024 22:33,,USD,SOHO,Paid Search,25-34,United States,39.8283,-98.5795
CUST0000472,1/20/2025 0:38,EU,EUR,Consumer,Email,25-34,Germany,51.1657,10.4515
CUST0000473,12/19/2024 1:06,APAC,AUD,SMB,Paid Search,55+,Australia,-25.2744,133.7751
CUST0000474,2/9/2024 2:46,,USD,SOHO,Email,18-24,United States,39.8283,-98.5795
CUST0000475,2/3/2024 13:43,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000476,7/24/2025 4:22,EU,EUR,Consumer,Social,25-34,France,46.2276,2.2137
CUST0000477,6/3/2025 19:03,LATAM,USD,SOHO,Organic,25-34,Brazil,-14.235,-51.9253
CUST0000478,5/3/2025 0:45,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0000479,2/11/2025 10:05,,USD,Consumer,Email,25-34,Canada,56.1304,-106.3468
CUST0000480,9/15/2024 20:29,,USD,Consumer,Organic,55+,United States,39.8283,-98.5795
CUST0000481,8/1/2025 21:54,,USD,SOHO,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0000482,3/14/2024 3:28,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0000483,4/25/2025 13:57,APAC,AUD,Consumer,Organic,35-44,Australia,-25.2744,133.7751
CUST0000484,1/17/2024 11:21,LATAM,USD,Consumer,Paid Search,35-44,Brazil,-14.235,-51.9253
CUST0000485,2/12/2024 18:39,EU,EUR,SMB,Paid Search,55+,Germany,51.1657,10.4515
CUST0000486,4/28/2025 11:15,APAC,USD,SMB,Organic,25-34,Philippines,12.8797,121.774
CUST0000487,4/18/2025 9:52,APAC,USD,Enterprise,Email,18-24,Philippines,12.8797,121.774
CUST0000488,5/16/2024 14:27,,USD,Consumer,Affiliate,18-24,United States,39.8283,-98.5795
CUST0000489,1/25/2025 11:31,EU,GBP,SMB,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0000490,11/16/2024 2:35,LATAM,USD,Consumer,Retail Media,55+,Brazil,-14.235,-51.9253
CUST0000491,2/25/2025 6:07,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0000492,2/19/2024 16:55,EU,GBP,Consumer,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0000493,5/14/2024 8:44,LATAM,USD,Consumer,Paid Search,18-24,Brazil,-14.235,-51.9253
CUST0000494,7/16/2025 15:36,EU,GBP,SMB,Social,25-34,United Kingdom,55.3781,-3.436
CUST0000495,3/11/2024 13:18,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0000496,3/21/2025 14:08,EU,GBP,SOHO,Organic,18-24,United Kingdom,55.3781,-3.436
CUST0000497,1/10/2024 7:08,,USD,SOHO,Organic,35-44,United States,39.8283,-98.5795
CUST0000498,8/29/2024 4:56,EU,GBP,SOHO,Social,35-44,United Kingdom,55.3781,-3.436
CUST0000499,1/13/2024 1:47,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0000500,9/26/2024 1:11,APAC,AUD,Consumer,Email,25-34,Australia,-25.2744,133.7751
CUST0000501,4/26/2024 21:39,EU,GBP,SMB,Email,35-44,United Kingdom,55.3781,-3.436
CUST0000502,1/7/2024 3:05,,USD,Consumer,Affiliate,35-44,Canada,56.1304,-106.3468
CUST0000503,7/24/2025 5:20,APAC,AUD,Consumer,Social,18-24,Australia,-25.2744,133.7751
CUST0000504,6/30/2025 8:46,EU,GBP,Consumer,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0000505,7/15/2024 5:23,APAC,AUD,Consumer,Affiliate,25-34,Australia,-25.2744,133.7751
CUST0000506,3/27/2024 12:14,,USD,SMB,Organic,18-24,United States,39.8283,-98.5795
CUST0000507,2/23/2024 6:03,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0000508,6/24/2024 1:48,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0000509,2/12/2024 19:36,APAC,USD,Consumer,Organic,25-34,Philippines,12.8797,121.774
CUST0000510,1/6/2025 18:51,,USD,Consumer,Paid Search,18-24,United States,39.8283,-98.5795
CUST0000511,4/26/2024 14:35,EU,EUR,Consumer,Organic,18-24,France,46.2276,2.2137
CUST0000512,7/15/2025 4:41,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0000513,2/11/2024 19:30,EU,GBP,Consumer,Email,35-44,United Kingdom,55.3781,-3.436
CUST0000514,6/24/2024 20:03,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0000515,8/30/2025 14:13,EU,GBP,Consumer,Email,45-54,United Kingdom,55.3781,-3.436
CUST0000516,4/29/2024 3:04,APAC,AUD,Consumer,Organic,45-54,Australia,-25.2744,133.7751
CUST0000517,1/25/2025 0:46,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0000518,6/20/2025 8:33,EU,EUR,Consumer,Organic,35-44,Germany,51.1657,10.4515
CUST0000519,11/28/2024 22:35,EU,GBP,SMB,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0000520,1/21/2024 5:33,EU,GBP,Consumer,Affiliate,25-34,United Kingdom,55.3781,-3.436
CUST0000521,4/16/2025 4:39,APAC,AUD,Consumer,Organic,35-44,Australia,-25.2744,133.7751
CUST0000522,8/5/2025 3:15,EU,GBP,Consumer,Retail Media,18-24,United Kingdom,55.3781,-3.436
CUST0000523,6/18/2025 21:48,EU,GBP,Enterprise,Retail Media,35-44,United Kingdom,55.3781,-3.436
CUST0000524,1/27/2024 11:43,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000525,6/20/2024 18:17,,USD,SOHO,Social,25-34,United States,39.8283,-98.5795
CUST0000526,9/26/2024 14:52,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0000527,3/17/2024 8:38,,USD,SMB,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000528,7/22/2024 0:35,EU,EUR,SMB,Email,55+,France,46.2276,2.2137
CUST0000529,12/25/2024 22:41,APAC,AUD,Consumer,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0000530,5/13/2025 23:46,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0000531,8/22/2024 17:17,APAC,USD,Consumer,Paid Search,35-44,Philippines,12.8797,121.774
CUST0000532,5/6/2024 23:25,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0000533,3/6/2024 23:00,,USD,Consumer,Affiliate,35-44,Canada,56.1304,-106.3468
CUST0000534,7/28/2025 2:16,APAC,AUD,Consumer,Organic,55+,Australia,-25.2744,133.7751
